Timestamp,Machine_ID,Operator_ID,RPM,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Seatbelt_Status,Safety_Alert_Triggered,Task_Type,Soil_Type,Terrain,Temperature_C,Precipitation_mm
2025-06-16 15:07:13,EXC005,OP1004,758,1788.42,6.09,1,58,Fastened,No,Grading,Clay,Incline,852.89,39.74
2025-06-16 17:02:33,EXC004,OP1001,2041,1700.53,8.15,9,20,Unfastened,Yes,Trenching,Loam,Flat,746.17,0.0
2025-06-16 19:10:31,EXC002,OP1003,869,3013.27,9.62,3,38,Fastened,No,Compacting,Gravel,Steep,863.63,0.0
2025-06-16 21:21:57,EXC002,OP1002,834,3014.48,7.0,2,61,Unfastened,Yes,Grading,Clay,Flat,866.8,14.09
2025-06-16 23:30:30,EXC003,OP1003,802,2562.31,5.9,3,117,Fastened,No,Grading,Clay,Flat,824.0,36.01
2025-06-17 02:11:05,EXC004,OP1002,2130,1701.77,25.19,21,16,Fastened,No,Digging,Rock,Steep,759.52,0.0
2025-06-17 05:37:08,EXC002,OP1003,831,3015.7,9.43,4,34,Unfastened,Yes,Compacting,Gravel,Incline,870.79,0.0
2025-06-17 07:02:26,EXC002,OP1001,1737,3016.82,8.46,11,25,Fastened,No,Hauling,Sand,Flat,877.05,0.0
2025-06-17 09:25:07,EXC002,OP1003,2166,3018.33,16.5,23,30,Fastened,No,Digging,Rock,Flat,888.37,0.0
2025-06-17 12:36:24,EXC003,OP1003,1790,2564.56,11.73,13,53,Fastened,No,Hauling,Sand,Incline,836.69,0.0
2025-06-17 15:22:50,EXC002,OP1002,1774,3021.12,14.66,13,30,Fastened,No,Hauling,Sand,Incline,898.17,0.0
2025-06-17 18:17:39,EXC004,OP1005,1821,1704.85,7.41,7,31,Fastened,No,Hauling,Sand,Flat,764.11,0.0
2025-06-17 20:15:48,EXC001,OP1002,2112,1906.49,18.69,16,16,Fastened,No,Digging,Rock,Incline,660.66,0.0
2025-06-17 23:09:22,EXC002,OP1001,1761,3023.2,10.14,12,23,Fastened,No,Hauling,Sand,Incline,905.39,0.0
2025-06-18 01:42:02,EXC004,OP1005,1851,1706.06,7.79,8,31,Fastened,No,Hauling,Sand,Flat,768.12,0.0
2025-06-18 03:28:23,EXC002,OP1005,1840,3025.02,7.79,8,33,Fastened,No,Hauling,Sand,Flat,911.76,0.0
2025-06-18 05:24:53,EXC005,OP1005,1992,1789.64,12.29,11,26,Fastened,No,Trenching,Loam,Steep,862.63,0.0
2025-06-18 08:12:06,EXC002,OP1002,755,3026.36,10.08,4,57,Fastened,No,Grading,Clay,Steep,919.6,47.83
2025-06-18 10:56:36,EXC001,OP1003,886,1908.63,10.66,4,39,Fastened,No,Compacting,Gravel,Steep,666.31,0.0
2025-06-18 12:51:05,EXC004,OP1004,764,1707.38,9.62,6,30,Fastened,No,Hauling,Sand,Steep,774.14,0.0
2025-06-18 15:02:46,EXC002,OP1004,2050,3028.12,12.93,11,23,Fastened,No,Trenching,Loam,Steep,927.69,0.0
2025-06-18 17:39:28,EXC004,OP1004,2309,1708.82,19.55,24,14,Fastened,No,Digging,Rock,Incline,784.78,0.0
2025-06-18 21:05:25,EXC004,OP1001,2311,1711.85,8.49,4,17,Fastened,No,Compacting,Gravel,Incline,788.53,0.0
2025-06-18 22:44:37,EXC001,OP1003,2216,1910.0,17.55,17,27,Fastened,No,Digging,Rock,Steep,680.57,0.0
2025-06-19 01:50:12,EXC001,OP1004,846,1912.79,6.89,1,57,Unfastened,Yes,Grading,Clay,Steep,686.93,40.81
2025-06-19 03:40:39,EXC005,OP1005,1783,1791.63,9.31,12,34,Fastened,No,Hauling,Sand,Flat,871.18,0.0
2025-06-19 05:46:21,EXC001,OP1003,2150,1914.16,16.67,19,27,Fastened,No,Digging,Rock,Incline,700.19,0.0
2025-06-19 09:09:35,EXC004,OP1001,887,1712.64,7.66,3,16,Fastened,No,Compacting,Gravel,Incline,790.12,0.0
2025-06-19 10:38:22,EXC001,OP1005,765,1916.86,6.34,1,22,Fastened,No,Compacting,Gravel,Incline,701.18,0.0
2025-06-19 12:05:13,EXC002,OP1001,2015,3030.06,11.7,14,21,Fastened,No,Trenching,Loam,Incline,936.17,0.0
2025-06-19 15:01:56,EXC004,OP1005,888,1713.29,6.92,2,70,Fastened,No,Grading,Clay,Steep,798.78,28.02
2025-06-19 17:25:33,EXC002,OP1002,2099,3032.08,20.56,17,25,Unfastened,Yes,Trenching,Loam,Steep,949.74,0.0
2025-06-19 20:59:35,EXC003,OP1003,2297,2567.07,14.0,18,27,Fastened,No,Digging,Rock,Flat,849.3,0.0
2025-06-20 00:09:41,EXC001,OP1004,2113,1917.38,13.0,16,16,Fastened,No,Digging,Rock,Flat,707.55,0.0
2025-06-20 02:30:24,EXC005,OP1002,2122,1793.4,25.19,21,15,Fastened,No,Digging,Rock,Steep,885.61,0.0
2025-06-20 06:20:47,EXC002,OP1003,802,3034.83,8.58,2,39,Fastened,No,Compacting,Gravel,Steep,953.62,0.0
2025-06-20 08:19:28,EXC004,OP1004,1747,1715.07,11.73,13,27,Unfastened,Yes,Hauling,Sand,Incline,809.27,0.0
2025-06-20 11:16:26,EXC005,OP1001,836,1796.46,6.42,4,49,Fastened,No,Grading,Clay,Incline,892.31,29.55
2025-06-20 12:58:14,EXC001,OP1002,880,1919.25,7.25,1,20,Fastened,No,Compacting,Gravel,Flat,708.46,0.0
2025-06-20 13:47:15,EXC001,OP1004,1911,1919.68,14.55,17,23,Fastened,No,Trenching,Loam,Incline,721.51,0.0
2025-06-20 16:47:42,EXC001,OP1002,1906,1922.07,15.25,16,26,Unfastened,Yes,Trenching,Loam,Flat,730.46,0.0
2025-06-20 19:09:20,EXC002,OP1003,2146,3035.94,21.45,23,27,Unfastened,Yes,Digging,Rock,Steep,967.23,0.0
2025-06-20 23:02:42,EXC005,OP1004,2060,1797.87,11.96,12,27,Fastened,No,Trenching,Loam,Incline,902.49,0.0
2025-06-21 01:41:20,EXC001,OP1001,2188,1924.1,18.72,22,11,Fastened,No,Digging,Rock,Steep,743.7,0.0
2025-06-21 05:19:32,EXC005,OP1003,2027,1799.77,13.51,15,46,Fastened,No,Trenching,Loam,Incline,913.54,0.0
2025-06-21 08:27:12,EXC001,OP1001,828,1927.2,5.8,2,53,Fastened,No,Grading,Clay,Incline,748.31,45.73
2025-06-21 10:17:06,EXC001,OP1003,820,1928.44,8.51,3,38,Fastened,No,Compacting,Gravel,Incline,751.71,0.0
2025-06-21 11:59:51,EXC001,OP1002,1813,1929.5,12.25,12,28,Fastened,No,Hauling,Sand,Flat,759.1,0.0
2025-06-21 14:32:04,EXC004,OP1004,2056,1717.08,11.77,9,23,Unfastened,Yes,Trenching,Loam,Steep,814.91,0.0
2025-06-21 17:08:00,EXC003,OP1003,2067,2569.31,14.03,16,44,Unfastened,Yes,Trenching,Loam,Incline,859.22,0.0
2025-06-21 20:10:48,EXC004,OP1002,781,1718.76,8.34,1,19,Fastened,No,Compacting,Gravel,Incline,815.45,0.0
2025-06-21 21:16:43,EXC003,OP1005,2018,2571.99,9.88,12,27,Fastened,No,Trenching,Loam,Flat,866.88,0.0
2025-06-21 23:20:25,EXC002,OP1005,1768,3039.52,7.41,7,30,Fastened,No,Hauling,Sand,Flat,973.77,0.0
2025-06-22 01:02:36,EXC001,OP1001,779,1931.17,5.8,2,45,Fastened,No,Grading,Clay,Incline,762.63,35.01
2025-06-22 03:04:19,EXC003,OP1001,2052,2573.65,10.76,12,19,Fastened,No,Trenching,Loam,Incline,875.03,0.0
2025-06-22 05:34:12,EXC005,OP1003,822,1802.38,6.67,1,39,Fastened,No,Compacting,Gravel,Incline,917.39,0.0
2025-06-22 06:53:42,EXC005,OP1003,757,1803.24,7.28,2,116,Fastened,No,Grading,Clay,Steep,932.84,40.04
2025-06-22 10:10:11,EXC002,OP1005,2027,3040.72,8.6,9,28,Fastened,No,Trenching,Loam,Flat,978.7,0.0
2025-06-22 11:57:03,EXC003,OP1002,842,2575.38,8.05,2,65,Fastened,No,Grading,Clay,Incline,880.29,40.96
2025-06-22 14:11:48,EXC003,OP1005,1797,2576.86,9.31,12,33,Fastened,No,Hauling,Sand,Flat,889.15,0.0
2025-06-22 16:21:45,EXC001,OP1004,2210,1932.25,18.85,19,16,Unfastened,Yes,Digging,Rock,Steep,776.94,0.0
2025-06-22 20:01:42,EXC004,OP1005,1981,1719.23,9.88,12,26,Fastened,No,Trenching,Loam,Flat,822.65,0.0
2025-06-22 22:25:05,EXC001,OP1003,2250,1935.06,16.9,16,28,Fastened,No,Digging,Rock,Steep,789.65,0.0
2025-06-23 01:23:00,EXC002,OP1004,2302,3042.08,18.4,22,15,Fastened,No,Digging,Rock,Incline,994.61,0.0
2025-06-23 04:41:43,EXC001,OP1002,1991,1937.75,12.44,11,24,Fastened,No,Trenching,Loam,Flat,798.01,0.0
2025-06-23 06:58:56,EXC001,OP1002,2235,1939.25,20.84,19,14,Unfastened,Yes,Digging,Rock,Incline,807.0,0.0
2025-06-23 09:53:03,EXC002,OP1001,846,3044.9,5.8,2,51,Fastened,No,Grading,Clay,Incline,998.72,26.34
2025-06-23 11:56:10,EXC002,OP1002,871,3046.1,9.49,2,19,Unfastened,Yes,Compacting,Gravel,Incline,1000.34,0.0
2025-06-23 13:30:46,EXC001,OP1004,2147,1941.7,19.55,24,14,Fastened,No,Digging,Rock,Incline,822.76,0.0
2025-06-23 17:04:15,EXC002,OP1004,821,3046.69,7.13,4,60,Fastened,No,Grading,Clay,Incline,1005.82,44.56
2025-06-23 19:13:50,EXC003,OP1004,2146,2578.61,16.9,16,15,Fastened,No,Digging,Rock,Steep,901.78,0.0
2025-06-23 22:12:18,EXC003,OP1001,1770,2581.03,7.38,8,25,Fastened,No,Hauling,Sand,Flat,905.96,0.0
2025-06-24 00:14:40,EXC001,OP1002,828,1944.73,8.34,1,20,Fastened,No,Compacting,Gravel,Incline,824.32,0.0
2025-06-24 01:39:20,EXC001,OP1001,2131,1945.24,17.59,24,11,Fastened,No,Digging,Rock,Incline,838.32,0.0
2025-06-24 05:26:03,EXC001,OP1002,2106,1948.22,16.88,17,16,Unfastened,Yes,Digging,Rock,Flat,847.82,0.0
2025-06-24 08:00:16,EXC003,OP1002,846,2582.25,7.75,4,56,Fastened,No,Grading,Clay,Flat,909.91,41.44
2025-06-24 09:55:28,EXC005,OP1001,2002,1806.02,14.8,17,21,Fastened,No,Trenching,Loam,Steep,944.83,0.0
2025-06-24 13:00:40,EXC005,OP1003,824,1808.68,8.2,4,35,Fastened,No,Compacting,Gravel,Flat,948.87,0.0
2025-06-24 14:52:15,EXC002,OP1001,784,3048.31,6.66,3,16,Fastened,No,Compacting,Gravel,Flat,1007.17,0.0
2025-06-24 16:09:05,EXC001,OP1001,1830,1950.18,7.02,7,24,Fastened,No,Hauling,Sand,Flat,852.04,0.0
2025-06-24 18:05:31,EXC001,OP1002,1812,1951.29,10.25,8,31,Fastened,No,Hauling,Sand,Flat,856.73,0.0
2025-06-24 20:16:29,EXC002,OP1002,864,3048.87,9.25,6,32,Fastened,No,Hauling,Sand,Flat,1010.42,0.0
2025-06-24 21:55:21,EXC004,OP1002,1751,1720.86,10.25,8,29,Unfastened,Yes,Hauling,Sand,Flat,827.31,0.0
2025-06-24 23:48:45,EXC003,OP1002,781,2583.58,8.91,4,56,Fastened,No,Grading,Clay,Incline,916.71,15.3
2025-06-25 02:18:21,EXC002,OP1003,892,3050.0,8.06,4,100,Fastened,No,Grading,Clay,Steep,1024.0,19.33
2025-06-25 05:57:36,EXC001,OP1003,1888,1952.6,9.8,12,52,Fastened,No,Hauling,Sand,Flat,867.02,0.0
2025-06-25 08:26:42,EXC005,OP1005,896,1809.67,8.08,6,30,Fastened,No,Hauling,Sand,Incline,954.18,0.0
2025-06-25 10:37:36,EXC003,OP1005,1852,2585.11,7.79,8,32,Fastened,No,Hauling,Sand,Flat,920.58,0.0
2025-06-25 12:23:17,EXC001,OP1003,2220,1954.67,18.97,23,25,Fastened,No,Digging,Rock,Incline,884.8,0.0
2025-06-25 16:18:22,EXC005,OP1002,789,1810.94,7.62,1,60,Fastened,No,Grading,Clay,Incline,957.5,16.34
2025-06-25 18:01:19,EXC005,OP1001,752,1812.2,6.42,4,50,Fastened,No,Grading,Clay,Incline,963.15,17.91
2025-06-25 20:06:33,EXC004,OP1001,2067,1722.14,13.22,14,20,Fastened,No,Trenching,Loam,Steep,838.85,0.0
2025-06-25 22:39:10,EXC003,OP1001,875,2586.43,5.31,3,50,Fastened,No,Grading,Clay,Flat,924.93,48.06
2025-06-26 00:19:50,EXC002,OP1001,1949,3052.69,9.83,10,20,Fastened,No,Trenching,Loam,Incline,1028.91,0.0
2025-06-26 02:10:19,EXC002,OP1005,859,3054.21,6.77,4,64,Fastened,No,Grading,Clay,Incline,1036.39,23.49
2025-06-26 04:29:57,EXC001,OP1002,2467,1957.8,11.79,4,18,Unfastened,Yes,Compacting,Gravel,Incline,887.53,0.0
2025-06-26 06:01:42,EXC002,OP1003,816,3055.9,5.6,2,100,Fastened,No,Grading,Clay,Flat,1043.13,21.9
2025-06-26 08:26:40,EXC003,OP1001,2045,2587.57,11.12,10,20,Fastened,No,Trenching,Loam,Steep,933.39,0.0
2025-06-26 11:06:25,EXC005,OP1005,1725,1813.61,11.61,11,34,Fastened,No,Hauling,Sand,Steep,971.81,0.0
2025-06-26 13:57:59,EXC002,OP1004,1979,3057.76,12.2,16,24,Fastened,No,Trenching,Loam,Flat,1050.24,0.0
2025-06-26 16:30:58,EXC005,OP1002,2005,1815.78,15.44,10,25,Fastened,No,Trenching,Loam,Steep,981.36,0.0
2025-06-26 18:38:14,EXC003,OP1003,1713,2589.31,13.78,14,52,Fastened,No,Hauling,Sand,Steep,947.2,0.0
2025-06-26 22:04:37,EXC003,OP1003,2136,2592.27,14.5,19,29,Fastened,No,Digging,Rock,Flat,957.28,0.0
2025-06-27 01:04:04,EXC004,OP1002,2158,1724.39,25.19,21,14,Unfastened,Yes,Digging,Rock,Steep,852.7,0.0
2025-06-27 04:23:19,EXC003,OP1003,811,2594.66,6.6,2,36,Fastened,No,Compacting,Gravel,Flat,960.29,0.0
2025-06-27 05:59:57,EXC002,OP1005,1761,3059.76,8.93,11,34,Fastened,No,Hauling,Sand,Flat,1056.28,0.0
2025-06-27 08:26:46,EXC001,OP1003,2292,1958.61,21.45,23,27,Fastened,No,Digging,Rock,Steep,903.95,0.0
2025-06-27 12:18:28,EXC001,OP1003,795,1962.2,7.67,3,110,Fastened,No,Grading,Clay,Steep,919.03,10.13
2025-06-27 15:24:38,EXC001,OP1003,830,1964.97,7.28,2,110,Unfastened,Yes,Grading,Clay,Steep,932.97,20.62
2025-06-27 18:22:52,EXC004,OP1001,809,1727.43,4.77,1,48,Fastened,No,Grading,Clay,Flat,857.08,49.87
2025-06-27 19:59:12,EXC001,OP1002,1937,1967.61,13.01,9,23,Unfastened,Yes,Trenching,Loam,Incline,939.68,0.0
2025-06-27 22:13:16,EXC003,OP1002,851,2595.46,8.48,3,55,Fastened,No,Grading,Clay,Incline,965.96,49.95
2025-06-28 00:07:06,EXC002,OP1002,840,3061.43,10.08,4,56,Fastened,No,Grading,Clay,Steep,1062.45,49.19
2025-06-28 02:25:49,EXC002,OP1004,888,3063.17,8.06,4,63,Fastened,No,Grading,Clay,Steep,1072.19,34.67
2025-06-28 04:50:56,EXC002,OP1001,877,3065.06,5.49,1,44,Fastened,No,Grading,Clay,Incline,1076.33,20.98
2025-06-28 06:29:22,EXC003,OP1002,1957,2596.85,16.17,11,23,Fastened,No,Trenching,Loam,Steep,973.84,0.0
2025-06-28 09:13:29,EXC002,OP1001,814,3066.0,7.25,4,51,Fastened,No,Grading,Clay,Steep,1083.21,10.14
2025-06-28 11:30:42,EXC005,OP1001,1815,1817.62,9.54,14,24,Fastened,No,Hauling,Sand,Flat,991.57,0.0
2025-06-28 14:01:49,EXC004,OP1002,1924,1728.34,14.69,15,27,Fastened,No,Trenching,Loam,Flat,866.38,0.0
2025-06-28 16:52:00,EXC003,OP1004,1957,2598.79,11.96,12,24,Fastened,No,Trenching,Loam,Incline,982.09,0.0
2025-06-28 18:58:55,EXC002,OP1005,2035,3067.63,10.87,11,26,Fastened,No,Trenching,Loam,Incline,1091.23,0.0
2025-06-28 21:19:15,EXC003,OP1002,2307,2600.63,24.38,20,16,Fastened,No,Digging,Rock,Steep,996.72,0.0
2025-06-29 00:49:22,EXC001,OP1003,2173,1969.09,17.0,24,26,Fastened,No,Digging,Rock,Flat,954.9,0.0
2025-06-29 03:58:08,EXC001,OP1003,2161,1971.93,16.5,23,29,Fastened,No,Digging,Rock,Flat,967.95,0.0
2025-06-29 07:33:39,EXC005,OP1003,1741,1819.43,12.74,12,59,Fastened,No,Hauling,Sand,Steep,1005.48,0.0
2025-06-29 10:50:10,EXC001,OP1003,2253,1974.71,16.9,16,28,Fastened,No,Digging,Rock,Steep,980.12,0.0
2025-06-29 14:15:21,EXC004,OP1003,1820,1730.29,12.22,11,50,Fastened,No,Hauling,Sand,Steep,875.99,0.0
2025-06-29 17:04:38,EXC004,OP1003,2021,1732.81,11.44,11,46,Fastened,No,Trenching,Loam,Incline,888.22,0.0
2025-06-29 19:51:46,EXC001,OP1001,870,1977.4,6.55,2,52,Fastened,No,Grading,Clay,Steep,985.0,49.55
2025-06-29 21:52:06,EXC002,OP1005,1968,3069.4,11.59,16,29,Fastened,No,Trenching,Loam,Flat,1100.47,0.0
2025-06-30 00:29:45,EXC004,OP1003,865,1734.95,6.6,2,39,Fastened,No,Compacting,Gravel,Flat,891.76,0.0
2025-06-30 02:02:13,EXC002,OP1002,2049,3071.49,20.56,17,24,Unfastened,Yes,Trenching,Loam,Steep,1114.45,0.0
2025-06-30 05:43:29,EXC005,OP1001,808,1822.26,5.04,2,53,Fastened,No,Grading,Clay,Flat,1011.06,26.28
2025-06-30 07:07:16,EXC005,OP1003,881,1823.34,8.58,2,37,Unfastened,Yes,Compacting,Gravel,Steep,1015.89,0.0
2025-06-30 09:04:54,EXC003,OP1003,2109,2603.58,17.25,20,29,Fastened,No,Digging,Rock,Incline,1010.88,0.0
2025-06-30 12:26:09,EXC001,OP1005,2265,1978.78,13.3,18,16,Fastened,No,Digging,Rock,Flat,995.33,0.0
2025-06-30 15:06:02,EXC005,OP1003,887,1824.39,9.43,4,37,Fastened,No,Compacting,Gravel,Incline,1020.0,0.0
2025-06-30 16:57:56,EXC002,OP1003,835,3074.21,7.67,3,107,Fastened,No,Grading,Clay,Steep,1125.24,47.44
2025-06-30 20:09:41,EXC005,OP1003,1973,1825.57,10.85,13,48,Fastened,No,Trenching,Loam,Flat,1031.01,0.0
2025-06-30 22:50:42,EXC004,OP1004,2283,1735.8,12.5,15,16,Unfastened,Yes,Digging,Rock,Flat,900.06,0.0
2025-07-01 01:23:03,EXC003,OP1005,1785,2606.43,11.58,14,34,Fastened,No,Hauling,Sand,Incline,1023.35,0.0
2025-07-01 04:30:26,EXC003,OP1003,798,2608.69,6.6,2,38,Fastened,No,Compacting,Gravel,Flat,1025.4,0.0
2025-07-01 05:50:32,EXC005,OP1004,2149,1827.66,14.95,16,14,Fastened,No,Digging,Rock,Incline,1039.83,0.0
2025-07-01 08:44:51,EXC001,OP1001,829,1980.85,5.31,3,50,Fastened,No,Grading,Clay,Flat,999.25,18.96
2025-07-01 10:37:56,EXC002,OP1001,1900,3076.92,12.17,12,19,Fastened,No,Trenching,Loam,Steep,1136.01,0.0
2025-07-01 13:25:45,EXC001,OP1003,1830,1981.98,13.26,13,56,Fastened,No,Hauling,Sand,Steep,1009.83,0.0
2025-07-01 16:36:44,EXC003,OP1001,2301,2609.53,13.95,21,13,Fastened,No,Digging,Rock,Flat,1035.79,0.0
2025-07-01 19:34:30,EXC005,OP1001,2136,1829.77,18.14,21,13,Fastened,No,Digging,Rock,Steep,1054.59,0.0
2025-07-01 23:23:54,EXC004,OP1003,2266,1737.56,17.55,17,25,Fastened,No,Digging,Rock,Steep,910.67,0.0
2025-07-02 03:06:20,EXC002,OP1002,2292,3078.88,23.56,19,14,Unfastened,Yes,Digging,Rock,Steep,1150.84,0.0
2025-07-02 06:26:43,EXC001,OP1005,2162,1984.89,13.3,18,18,Fastened,No,Digging,Rock,Flat,1021.45,0.0
2025-07-02 09:08:16,EXC005,OP1003,885,1832.78,8.51,3,35,Fastened,No,Compacting,Gravel,Incline,1057.1,0.0
2025-07-02 11:04:04,EXC005,OP1003,883,1833.79,9.62,3,36,Fastened,No,Compacting,Gravel,Steep,1061.91,0.0
2025-07-02 12:35:23,EXC004,OP1005,828,1740.31,5.89,4,60,Fastened,No,Grading,Clay,Flat,914.66,18.25
2025-07-02 14:34:41,EXC005,OP1002,1968,1834.96,16.9,12,27,Unfastened,Yes,Trenching,Loam,Steep,1073.73,0.0
2025-07-02 17:27:58,EXC003,OP1003,786,2611.84,7.13,4,102,Fastened,No,Grading,Clay,Incline,1048.83,18.51
2025-07-02 20:33:22,EXC001,OP1004,2125,1986.98,13.0,16,15,Fastened,No,Digging,Rock,Flat,1031.32,0.0
2025-07-02 23:12:50,EXC003,OP1004,833,2614.25,7.67,3,61,Unfastened,Yes,Grading,Clay,Steep,1055.39,27.54
2025-07-03 01:29:08,EXC002,OP1005,2261,3081.65,16.39,20,18,Fastened,No,Digging,Rock,Incline,1165.32,0.0
2025-07-03 04:43:10,EXC001,OP1001,855,1988.83,6.66,3,16,Fastened,No,Compacting,Gravel,Flat,1032.01,0.0
2025-07-03 05:52:45,EXC002,OP1003,1979,3084.29,10.4,12,45,Unfastened,Yes,Trenching,Loam,Flat,1173.0,0.0
2025-07-03 08:42:50,EXC002,OP1003,890,3086.23,9.1,5,53,Fastened,No,Hauling,Sand,Steep,1181.46,0.0
2025-07-03 11:27:17,EXC002,OP1004,850,3088.04,7.13,4,57,Fastened,No,Grading,Clay,Incline,1186.92,29.65
2025-07-03 13:22:35,EXC005,OP1001,2007,1837.11,14.27,16,19,Fastened,No,Trenching,Loam,Steep,1086.78,0.0
2025-07-03 16:29:03,EXC004,OP1001,1980,1741.72,10.58,15,21,Fastened,No,Trenching,Loam,Flat,924.14,0.0
2025-07-03 19:07:17,EXC005,OP1002,1869,1839.6,11.25,10,30,Fastened,No,Hauling,Sand,Flat,1091.76,0.0
2025-07-03 21:35:05,EXC004,OP1002,855,1743.57,11.38,5,28,Fastened,No,Hauling,Sand,Steep,929.8,0.0
2025-07-03 23:28:27,EXC005,OP1004,1959,1841.1,12.35,10,24,Fastened,No,Trenching,Loam,Steep,1098.69,0.0
2025-07-04 01:49:17,EXC003,OP1001,2051,2615.96,14.8,17,20,Unfastened,Yes,Trenching,Loam,Steep,1068.97,0.0
2025-07-04 05:08:18,EXC001,OP1003,846,1989.39,7.13,4,108,Fastened,No,Grading,Clay,Incline,1042.84,37.24
2025-07-04 08:33:11,EXC004,OP1004,764,1744.82,7.0,5,32,Fastened,No,Hauling,Sand,Flat,934.55,0.0
2025-07-04 09:51:53,EXC003,OP1001,876,2618.61,5.31,3,48,Fastened,No,Grading,Clay,Flat,1072.13,22.79
2025-07-04 11:27:25,EXC002,OP1002,2443,3089.6,13.32,4,20,Fastened,No,Compacting,Gravel,Steep,1191.72,0.0
2025-07-04 13:06:37,EXC003,OP1002,797,2619.72,7.38,3,61,Fastened,No,Grading,Clay,Flat,1076.62,40.37
2025-07-04 15:24:27,EXC002,OP1003,816,3090.55,7.4,3,37,Fastened,No,Compacting,Gravel,Flat,1195.34,0.0
2025-07-04 16:52:44,EXC002,OP1003,2002,3091.47,13.52,12,46,Fastened,No,Trenching,Loam,Steep,1205.98,0.0
2025-07-04 19:58:36,EXC004,OP1002,2077,1745.85,17.63,13,24,Fastened,No,Trenching,Loam,Steep,946.52,0.0
2025-07-04 22:27:19,EXC005,OP1004,1828,1842.91,9.4,11,31,Fastened,No,Hauling,Sand,Flat,1105.12,0.0
2025-07-05 00:57:12,EXC004,OP1003,1835,1748.07,12.19,14,52,Fastened,No,Hauling,Sand,Incline,959.95,0.0
2025-07-05 04:24:33,EXC003,OP1001,1794,2621.04,11.0,11,22,Fastened,No,Hauling,Sand,Steep,1085.98,0.0
2025-07-05 07:13:06,EXC001,OP1003,773,1991.92,10.81,11,55,Fastened,No,Hauling,Sand,Incline,1051.29,0.0
2025-07-05 10:01:41,EXC002,OP1004,2208,3094.04,15.5,21,16,Fastened,No,Digging,Rock,Flat,1215.18,0.0
2025-07-05 12:53:11,EXC003,OP1001,1840,2622.94,11.93,13,25,Fastened,No,Hauling,Sand,Steep,1097.05,0.0
2025-07-05 15:50:35,EXC005,OP1002,790,1844.53,7.0,2,65,Fastened,No,Grading,Clay,Flat,1110.65,19.25
2025-07-05 17:42:59,EXC001,OP1002,774,1994.25,6.62,1,58,Fastened,No,Grading,Clay,Flat,1054.72,18.68
2025-07-05 19:39:19,EXC004,OP1002,1982,1750.68,11.31,9,23,Unfastened,Yes,Trenching,Loam,Flat,965.22,0.0
2025-07-05 21:48:02,EXC002,OP1001,2069,3096.41,8.15,9,19,Fastened,No,Trenching,Loam,Flat,1220.8,0.0
2025-07-05 23:50:59,EXC005,OP1005,766,1845.82,7.21,2,22,Fastened,No,Compacting,Gravel,Incline,1112.83,0.0
2025-07-06 01:29:54,EXC003,OP1004,1814,2625.16,11.73,13,30,Fastened,No,Hauling,Sand,Incline,1107.71,0.0
2025-07-06 04:02:54,EXC004,OP1005,1965,1751.96,9.89,9,27,Fastened,No,Trenching,Loam,Incline,970.68,0.0
2025-07-06 06:02:38,EXC002,OP1002,800,3097.63,7.0,2,57,Unfastened,Yes,Grading,Clay,Flat,1226.04,18.37
2025-07-06 07:42:25,EXC001,OP1005,2104,1995.31,17.48,22,18,Fastened,No,Digging,Rock,Incline,1064.59,0.0
2025-07-06 11:12:34,EXC002,OP1002,2484,3098.79,10.25,4,19,Fastened,No,Compacting,Gravel,Flat,1228.24,0.0
2025-07-06 12:13:58,EXC004,OP1005,1970,1753.52,12.84,12,26,Fastened,No,Trenching,Loam,Steep,979.91,0.0
2025-07-06 15:18:11,EXC001,OP1001,2007,1998.19,12.17,12,18,Fastened,No,Trenching,Loam,Steep,1073.36,0.0
2025-07-06 17:30:42,EXC002,OP1003,798,3099.5,9.62,3,37,Fastened,No,Compacting,Gravel,Steep,1232.69,0.0
2025-07-06 19:27:35,EXC002,OP1002,1760,3100.68,17.23,14,29,Unfastened,Yes,Hauling,Sand,Steep,1241.59,0.0
2025-07-06 22:46:47,EXC001,OP1002,1781,2000.14,12.94,10,33,Unfastened,Yes,Hauling,Sand,Incline,1080.84,0.0
2025-07-07 01:03:12,EXC005,OP1001,798,1846.48,6.66,3,17,Fastened,No,Compacting,Gravel,Flat,1113.56,0.0
2025-07-07 01:53:53,EXC002,OP1003,784,3103.14,7.59,2,38,Fastened,No,Compacting,Gravel,Incline,1244.76,0.0
2025-07-07 03:25:33,EXC005,OP1004,816,1847.06,7.59,2,22,Fastened,No,Compacting,Gravel,Incline,1116.64,0.0
2025-07-07 04:33:02,EXC004,OP1005,2026,1755.65,12.02,17,25,Fastened,No,Trenching,Loam,Flat,986.86,0.0
2025-07-07 07:02:27,EXC002,OP1002,2296,3104.1,17.5,18,16,Fastened,No,Digging,Rock,Flat,1251.94,0.0
2025-07-07 09:55:32,EXC001,OP1004,2118,2001.91,13.0,16,15,Fastened,No,Digging,Rock,Flat,1088.0,0.0
2025-07-07 12:08:00,EXC003,OP1005,2100,2627.23,16.67,17,17,Fastened,No,Digging,Rock,Steep,1120.41,0.0
2025-07-07 15:25:58,EXC002,OP1005,753,3106.16,6.77,4,60,Fastened,No,Grading,Clay,Incline,1257.59,32.24
